region,country,year,population_m,organ,source,transplants,transplants_pmp
South-East Asia,Thailand,2024,71.9,liver,deceased,142,1.9749652294853963
South-East Asia,Thailand,2024,71.9,liver,domino,0,0
South-East Asia,Thailand,2024,71.9,liver,living,36,0.5006954102920723
South-East Asia,Thailand,2024,71.9,liver,total,178,2.4756606397774683
South-East Asia,Thailand,2024,71.9,lung,deceased,2,0.027816411682892905
South-East Asia,Thailand,2024,71.9,lung,living,0,0
South-East Asia,Thailand,2024,71.9,lung,total,2,0.027816411682892905
South-East Asia,Thailand,2024,71.9,pancreas,total,1,0.013908205841446452
South-East Asia,Thailand,2024,71.9,smallbowel,total,0,0
America,Trinidad and Tobago,2018,1.4,heart,total,0,0
America,Trinidad and Tobago,2018,1.4,kidney,deceased,7,5
America,Trinidad and Tobago,2018,1.4,kidney,living,5,3.5714285714285716
America,Trinidad and Tobago,2018,1.4,kidney,total,12,8.571428571428571
America,Trinidad and Tobago,2018,1.4,kidneypancreas,total,0,0
America,Trinidad and Tobago,2018,1.4,liver,deceased,0,0
America,Trinidad and Tobago,2018,1.4,liver,domino,0,0
America,Trinidad and Tobago,2018,1.4,liver,living,0,0
America,Trinidad and Tobago,2018,1.4,liver,total,0,0
America,Trinidad and Tobago,2018,1.4,lung,deceased,0,0
America,Trinidad and Tobago,2018,1.4,lung,living,0,0
America,Trinidad and Tobago,2018,1.4,lung,total,0,0
America,Trinidad and Tobago,2018,1.4,pancreas,total,0,0
America,Trinidad and Tobago,2018,1.4,smallbowel,total,0,0
America,Trinidad and Tobago,2019,1.4,heart,total,0,0
America,Trinidad and Tobago,2019,1.4,kidney,deceased,2,1.4285714285714286
America,Trinidad and Tobago,2019,1.4,kidney,living,4,2.857142857142857
America,Trinidad and Tobago,2019,1.4,kidney,total,6,4.285714285714286
America,Trinidad and Tobago,2019,1.4,kidneypancreas,total,0,0
America,Trinidad and Tobago,2019,1.4,liver,deceased,0,0
America,Trinidad and Tobago,2019,1.4,liver,domino,0,0
America,Trinidad and Tobago,2019,1.4,liver,living,0,0
America,Trinidad and Tobago,2019,1.4,liver,total,0,0
America,Trinidad and Tobago,2019,1.4,lung,deceased,0,0
America,Trinidad and Tobago,2019,1.4,lung,living,0,0
America,Trinidad and Tobago,2019,1.4,lung,total,0,0
America,Trinidad and Tobago,2019,1.4,pancreas,total,0,0
America,Trinidad and Tobago,2019,1.4,smallbowel,total,0,0
America,Trinidad and Tobago,2020,1.4,heart,total,0,0
America,Trinidad and Tobago,2020,1.4,kidney,deceased,4,2.857142857142857
America,Trinidad and Tobago,2020,1.4,kidney,living,6,4.285714285714286
America,Trinidad and Tobago,2020,1.4,kidney,total,10,7.142857142857143
America,Trinidad and Tobago,2020,1.4,kidneypancreas,total,0,0
America,Trinidad and Tobago,2020,1.4,liver,deceased,0,0
America,Trinidad and Tobago,2020,1.4,liver,domino,0,0
America,Trinidad and Tobago,2020,1.4,liver,living,0,0
America,Trinidad and Tobago,2020,1.4,liver,total,0,0
America,Trinidad and Tobago,2020,1.4,lung,deceased,0,0
America,Trinidad and Tobago,2020,1.4,lung,living,0,0
America,Trinidad and Tobago,2020,1.4,lung,total,0,0
America,Trinidad and Tobago,2020,1.4,pancreas,total,0,0
America,Trinidad and Tobago,2020,1.4,smallbowel,total,0,0
America,Trinidad and Tobago,2021,1.4,heart,total,0,0
America,Trinidad and Tobago,2021,1.4,kidney,deceased,0,0
America,Trinidad and Tobago,2021,1.4,kidney,living,3,2.142857142857143
America,Trinidad and Tobago,2021,1.4,kidney,total,3,2.142857142857143
America,Trinidad and Tobago,2021,1.4,kidneypancreas,total,0,0
America,Trinidad and Tobago,2021,1.4,liver,deceased,0,0
America,Trinidad and Tobago,2021,1.4,liver,domino,0,0
America,Trinidad and Tobago,2021,1.4,liver,living,0,0
America,Trinidad and Tobago,2021,1.4,liver,total,0,0
America,Trinidad and Tobago,2021,1.4,lung,deceased,0,0
America,Trinidad and Tobago,2021,1.4,lung,living,0,0
America,Trinidad and Tobago,2021,1.4,lung,total,0,0
America,Trinidad and Tobago,2021,1.4,pancreas,total,0,0
America,Trinidad and Tobago,2021,1.4,smallbowel,total,0,0
America,Trinidad and Tobago,2022,1.4,heart,total,0,0
America,Trinidad and Tobago,2022,1.4,kidney,deceased,2,1.4285714285714286
America,Trinidad and Tobago,2022,1.4,kidney,living,9,6.428571428571429
America,Trinidad and Tobago,2022,1.4,kidney,total,11,7.857142857142858
America,Trinidad and Tobago,2022,1.4,kidneypancreas,total,0,0
America,Trinidad and Tobago,2022,1.4,liver,deceased,0,0
America,Trinidad and Tobago,2022,1.4,liver,domino,0,0
America,Trinidad and Tobago,2022,1.4,liver,living,0,0
America,Trinidad and Tobago,2022,1.4,liver,total,0,0
America,Trinidad and Tobago,2022,1.4,lung,deceased,0,0
America,Trinidad and Tobago,2022,1.4,lung,living,0,0
America,Trinidad and Tobago,2022,1.4,lung,total,0,0
America,Trinidad and Tobago,2022,1.4,pancreas,total,0,0
America,Trinidad and Tobago,2022,1.4,smallbowel,total,0,0
America,Trinidad and Tobago,2023,1.5,heart,total,0,0
America,Trinidad and Tobago,2023,1.5,kidney,deceased,0,0
America,Trinidad and Tobago,2023,1.5,kidney,living,4,2.6666666666666665
America,Trinidad and Tobago,2023,1.5,kidney,total,4,2.6666666666666665
America,Trinidad and Tobago,2023,1.5,kidneypancreas,total,0,0
America,Trinidad and Tobago,2023,1.5,liver,deceased,0,0
America,Trinidad and Tobago,2023,1.5,liver,domino,0,0
America,Trinidad and Tobago,2023,1.5,liver,living,0,0
America,Trinidad and Tobago,2023,1.5,liver,total,0,0
America,Trinidad and Tobago,2023,1.5,lung,deceased,0,0
America,Trinidad and Tobago,2023,1.5,lung,living,0,0
America,Trinidad and Tobago,2023,1.5,lung,total,0,0
America,Trinidad and Tobago,2023,1.5,pancreas,total,0,0
America,Trinidad and Tobago,2023,1.5,smallbowel,total,0,0
America,Trinidad and Tobago,2024,1.5,heart,total,0,0
America,Trinidad and Tobago,2024,1.5,kidney,deceased,0,0
America,Trinidad and Tobago,2024,1.5,kidney,living,10,6.666666666666667
America,Trinidad and Tobago,2024,1.5,kidney,total,10,6.666666666666667
America,Trinidad and Tobago,2024,1.5,kidneypancreas,total,0,0
America,Trinidad and Tobago,2024,1.5,liver,deceased,0,0
America,Trinidad and Tobago,2024,1.5,liver,domino,0,0
America,Trinidad and Tobago,2024,1.5,liver,living,0,0
America,Trinidad and Tobago,2024,1.5,liver,total,0,0
America,Trinidad and Tobago,2024,1.5,lung,deceased,0,0
America,Trinidad and Tobago,2024,1.5,lung,living,0,0
America,Trinidad and Tobago,2024,1.5,lung,total,0,0
America,Trinidad and Tobago,2024,1.5,pancreas,total,0,0
America,Trinidad and Tobago,2024,1.5,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2003,9.8,heart,total,0,0
Eastern Mediterranean,Tunisia,2003,9.8,kidney,deceased,10,1.0204081632653061
Eastern Mediterranean,Tunisia,2003,9.8,kidney,living,32,3.265306122448979
Eastern Mediterranean,Tunisia,2003,9.8,kidney,total,42,4.285714285714286
Eastern Mediterranean,Tunisia,2003,9.8,liver,deceased,1,0.1020408163265306
Eastern Mediterranean,Tunisia,2003,9.8,liver,total,1,0.1020408163265306
Eastern Mediterranean,Tunisia,2003,9.8,lung,total,0,0
Eastern Mediterranean,Tunisia,2004,9.9,heart,total,2,0.20202020202020202
Eastern Mediterranean,Tunisia,2004,9.9,kidney,deceased,15,1.5151515151515151
Eastern Mediterranean,Tunisia,2004,9.9,kidney,living,28,2.8282828282828283
Eastern Mediterranean,Tunisia,2004,9.9,kidney,total,43,4.343434343434343
Eastern Mediterranean,Tunisia,2004,9.9,liver,deceased,4,0.40404040404040403
Eastern Mediterranean,Tunisia,2004,9.9,liver,total,4,0.40404040404040403
Eastern Mediterranean,Tunisia,2005,10.1,kidney,deceased,13,1.2871287128712872
Eastern Mediterranean,Tunisia,2005,10.1,kidney,living,49,4.851485148514851
Eastern Mediterranean,Tunisia,2005,10.1,kidney,total,62,6.138613861386139
Eastern Mediterranean,Tunisia,2005,10.1,liver,deceased,4,0.39603960396039606
Eastern Mediterranean,Tunisia,2005,10.1,liver,living,1,0.09900990099009901
Eastern Mediterranean,Tunisia,2005,10.1,liver,total,5,0.49504950495049505
Eastern Mediterranean,Tunisia,2006,10.2,heart,total,0,0
Eastern Mediterranean,Tunisia,2006,10.2,kidney,deceased,7,0.6862745098039216
Eastern Mediterranean,Tunisia,2006,10.2,kidney,living,63,6.176470588235294
Eastern Mediterranean,Tunisia,2006,10.2,kidney,total,70,6.862745098039216
Eastern Mediterranean,Tunisia,2006,10.2,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2006,10.2,liver,deceased,2,0.19607843137254904
Eastern Mediterranean,Tunisia,2006,10.2,liver,living,3,0.29411764705882354
Eastern Mediterranean,Tunisia,2006,10.2,liver,total,5,0.4901960784313726
Eastern Mediterranean,Tunisia,2006,10.2,pancreas,total,0,0
Eastern Mediterranean,Tunisia,2007,10.3,heart,total,0,0
Eastern Mediterranean,Tunisia,2007,10.3,kidney,deceased,14,1.3592233009708736
Eastern Mediterranean,Tunisia,2007,10.3,kidney,living,75,7.281553398058252
Eastern Mediterranean,Tunisia,2007,10.3,kidney,total,89,8.640776699029125
Eastern Mediterranean,Tunisia,2007,10.3,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2007,10.3,liver,deceased,3,0.2912621359223301
Eastern Mediterranean,Tunisia,2007,10.3,liver,living,1,0.0970873786407767
Eastern Mediterranean,Tunisia,2007,10.3,liver,total,4,0.3883495145631068
Eastern Mediterranean,Tunisia,2007,10.3,lung,total,0,0
Eastern Mediterranean,Tunisia,2007,10.3,pancreas,total,0,0
Eastern Mediterranean,Tunisia,2008,10.4,kidney,deceased,28,2.692307692307692
Eastern Mediterranean,Tunisia,2008,10.4,kidney,living,99,9.519230769230768
Eastern Mediterranean,Tunisia,2008,10.4,kidney,total,127,12.211538461538462
Eastern Mediterranean,Tunisia,2008,10.4,liver,deceased,4,0.3846153846153846
Eastern Mediterranean,Tunisia,2008,10.4,liver,domino,0,0
Eastern Mediterranean,Tunisia,2008,10.4,liver,total,4,0.3846153846153846
Eastern Mediterranean,Tunisia,2008,10.4,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2009,10.3,heart,total,0,0
Eastern Mediterranean,Tunisia,2009,10.3,kidney,deceased,28,2.7184466019417473
Eastern Mediterranean,Tunisia,2009,10.3,kidney,living,99,9.611650485436893
Eastern Mediterranean,Tunisia,2009,10.3,kidney,total,127,12.33009708737864
Eastern Mediterranean,Tunisia,2009,10.3,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2009,10.3,liver,deceased,4,0.3883495145631068
Eastern Mediterranean,Tunisia,2009,10.3,liver,domino,0,0
Eastern Mediterranean,Tunisia,2009,10.3,liver,living,0,0
Eastern Mediterranean,Tunisia,2009,10.3,liver,total,4,0.3883495145631068
Eastern Mediterranean,Tunisia,2009,10.3,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2010,10.4,heart,total,0,0
Eastern Mediterranean,Tunisia,2010,10.4,kidney,deceased,30,2.8846153846153846
Eastern Mediterranean,Tunisia,2010,10.4,kidney,living,102,9.807692307692307
Eastern Mediterranean,Tunisia,2010,10.4,kidney,total,132,12.692307692307692
Eastern Mediterranean,Tunisia,2010,10.4,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2010,10.4,liver,deceased,0,0
Eastern Mediterranean,Tunisia,2010,10.4,liver,domino,0,0
Eastern Mediterranean,Tunisia,2010,10.4,liver,living,0,0
Eastern Mediterranean,Tunisia,2010,10.4,liver,total,0,0
Eastern Mediterranean,Tunisia,2010,10.4,lung,total,0,0
Eastern Mediterranean,Tunisia,2010,10.4,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2011,10.6,heart,total,1,0.09433962264150944
Eastern Mediterranean,Tunisia,2011,10.6,kidney,deceased,11,1.0377358490566038
Eastern Mediterranean,Tunisia,2011,10.6,kidney,living,99,9.339622641509434
Eastern Mediterranean,Tunisia,2011,10.6,kidney,total,110,10.377358490566039
Eastern Mediterranean,Tunisia,2011,10.6,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2011,10.6,liver,deceased,0,0
Eastern Mediterranean,Tunisia,2011,10.6,liver,domino,0,0
Eastern Mediterranean,Tunisia,2011,10.6,liver,living,0,0
Eastern Mediterranean,Tunisia,2011,10.6,liver,total,0,0
Eastern Mediterranean,Tunisia,2011,10.6,lung,deceased,0,0
Eastern Mediterranean,Tunisia,2011,10.6,lung,living,0,0
Eastern Mediterranean,Tunisia,2011,10.6,lung,total,0,0
Eastern Mediterranean,Tunisia,2011,10.6,pancreas,total,0,0
Eastern Mediterranean,Tunisia,2011,10.6,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2012,10.7,heart,total,0,0
Eastern Mediterranean,Tunisia,2012,10.7,kidney,deceased,2,0.1869158878504673
Eastern Mediterranean,Tunisia,2012,10.7,kidney,living,122,11.401869158878505
Eastern Mediterranean,Tunisia,2012,10.7,kidney,total,124,11.588785046728972
Eastern Mediterranean,Tunisia,2012,10.7,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2012,10.7,liver,deceased,1,0.09345794392523366
Eastern Mediterranean,Tunisia,2012,10.7,liver,domino,0,0
Eastern Mediterranean,Tunisia,2012,10.7,liver,living,1,0.09345794392523366
Eastern Mediterranean,Tunisia,2012,10.7,liver,total,2,0.1869158878504673
Eastern Mediterranean,Tunisia,2012,10.7,lung,deceased,0,0
Eastern Mediterranean,Tunisia,2012,10.7,lung,living,0,0
Eastern Mediterranean,Tunisia,2012,10.7,lung,total,0,0
Eastern Mediterranean,Tunisia,2012,10.7,pancreas,total,0,0
Eastern Mediterranean,Tunisia,2012,10.7,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2013,11,heart,total,0,0
Eastern Mediterranean,Tunisia,2013,11,kidney,deceased,18,1.6363636363636365
Eastern Mediterranean,Tunisia,2013,11,kidney,living,107,9.727272727272727
Eastern Mediterranean,Tunisia,2013,11,kidney,total,125,11.363636363636363
Eastern Mediterranean,Tunisia,2013,11,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2013,11,liver,deceased,1,0.09090909090909091
Eastern Mediterranean,Tunisia,2013,11,liver,total,1,0.09090909090909091
Eastern Mediterranean,Tunisia,2013,11,lung,deceased,1,0.09090909090909091
Eastern Mediterranean,Tunisia,2013,11,lung,total,1,0.09090909090909091
Eastern Mediterranean,Tunisia,2013,11,pancreas,total,0,0
Eastern Mediterranean,Tunisia,2013,11,smallbowel,total,0,0
Eastern Mediterranean,Tunisia,2014,11.1,heart,total,0,0
Eastern Mediterranean,Tunisia,2014,11.1,kidney,deceased,18,1.6216216216216217
Eastern Mediterranean,Tunisia,2014,11.1,kidney,living,107,9.63963963963964
Eastern Mediterranean,Tunisia,2014,11.1,kidney,total,125,11.26126126126126
Eastern Mediterranean,Tunisia,2014,11.1,kidneypancreas,total,0,0
Eastern Mediterranean,Tunisia,2014,11.1,liver,deceased,1,0.0900900900900901
Eastern Mediterranean,Tunisia,2014,11.1,liver,total,1,0.0900900900900901
Eastern Mediterranean,Tunisia,2014,11.1,lung,deceased,1,0.0900900900900901
